Costo_Producci�n Graiman,Margen_Operativo,Ingresos_Mensuales,Gasto_Log�stico,Stock_Disponible,Rotaci�n_Inventario,Productos_M�s_Vendidos,Nivel_Reorden,Horas_Trabajadas,�ndice_Capacitaci�n,Productividad_Operarios,Tasa_Ausentismo,Lead_Source,Tasa_Conversi�n,Valor_Compra_Promedio,Frecuencia_Compra,Tiempo_Entrega_Proveedor,Cumplimiento_Entregas,Costo_Transporte,Retrasos_Producci�n,Segmento_Cliente,Regi�n_Cliente,Antig�edad_Cliente,Nivel_Satisfacci�n,Defectos_Producci�n,Tiempo_Parada_M�quina,Tipo_Producto,Fecha_Registro,Sentimiento_Promedio,Volumen_Menciones,Interacci�n_Posts,Tendencias_B�squeda,�ndice_Demanda_Construcci�n,Precios_Materia_Prima,Tendencia_Precios_Competencia,Tipo_Cambio_USD,Participaci�n_Mercado,Precio_Promedio_Competencia,Nuevos_Lanzamientos_Competencia,Variaci�n_Demanda_Zona,Crecimiento_PIB,�ndice_Constructivo,Inversi�n_Obra_P�blica,Inflaci�n_Mensual,Tendencias_Construcci�n_Web,B�squedas_Por_Cer�mica,Reviews_Online,Rango_Precios_Mercado,Nombre_Cliente
34.90258505,-0.044017187,50523.51157,-73.19906177,283.0775497,-1.788054533,Cer�mica,274.5452515,129.5621039,0.337521419,70.35222138,0.027446963,Instagram,0.249920596,656.896276,9.175758389,6.654796841,82.75163533,304.7656449,5.035499869,Constructor,Azuay,17.22232967,3.371687056,29.50021232,5.706048919,Porcelanato,2024-03-21 0:00:00,-0.492148288,1366.002292,457.8137999,30.85572866,74.06901775,21.62024883,-0.108784889,1.063505403,23.92779665,6.896005126,10.43713841,-1.420413176,-1.42304025,152.1003202,42433.66468,0.428630089,53.77261828,17431.75128,5.612158503,15.05313582,Eduardo Morocho
43.2817266,0.163036844,126905.7212,4756.269844,2129.187155,7.441636083,Cer�mica,347.0520512,140.5673671,0.614069916,78.00268344,0.061186342,Sala de Ventas,0.180401763,299.3170512,-0.268624845,8.148065292,91.65740714,275.6891634,4.081581573,Constructor,Guayas,13.85104481,2.816501068,7.287431786,6.168713141,Cer�mica,2023-08-20 0:00:00,-0.031694664,357.1817556,2026.45363,79.8199919,70.81109371,17.2171221,-1.534551336,1.05565341,33.02958551,47.92507401,2.712308294,8.848979002,-0.489517305,96.21473957,28494.09029,0.151987862,58.86377191,22282.83554,0.949210621,17.31590095,Patricia Mora
37.45715739,0.172330503,51424.80977,9104.371754,565.4712832,6.520066543,Cer�mica,16.92230189,135.5066862,0.770220858,79.46196524,0.051685956,Instagram,0.131443303,456.4746129,9.561359463,10.11295344,87.99930396,194.2287128,6.600716442,Constructor,Quito,23.50128485,4.056237061,21.43304026,3.55715753,Gres,2025-09-15 0:00:00,0.028135432,-741.1321449,328.2249406,27.14627187,71.02643417,23.85662898,4.963924986,1.076188608,35.97772743,17.95513453,7.091712193,5.48945043,0.707889805,104.5460449,34923.7339,0.759192844,49.86379264,10200.50953,2.775286154,52.9494812,Jos� Vintimilla
6.681341509,0.137715673,61865.98212,2195.359634,2509.285355,3.402278813,Cer�mica,195.2429155,178.1557801,0.507234418,64.3751275,0.038485464,Facebook,0.11663883,289.8641436,7.137036185,18.20714335,79.69848705,361.9088385,6.62651057,Constructor,Guayas,8.573369422,4.787692736,23.47202143,-1.608627338,Porcelanato,2025-04-01 0:00:00,0.025280831,1037.071601,518.5988262,44.17116706,20.54761589,3.892602126,1.344814567,1.061915971,45.74985304,32.05551112,-1.236979586,3.382833486,-3.72381922,93.05126945,16012.17543,0.294050553,67.08688556,1440.045909,3.729875356,26.11571066,Jos� Cordero
2.257414405,0.322782505,207074.8684,15989.73436,2650.465673,5.476462998,Cer�mica,375.6212963,167.5660106,0.224391646,103.5594132,0.023208249,Referido,0.151902089,24.87320623,3.667943119,16.14478443,96.42045758,398.5312374,5.444866278,Hogar,Cuenca,5.482922627,3.759173566,26.66061186,5.276059436,Porcelanato,2023-05-18 0:00:00,0.798964237,-614.3408896,1500.634485,46.56787157,78.00107902,14.16855981,-0.406893332,1.058786702,54.63926036,66.95587633,3.459922179,-9.043561667,-1.203763582,117.4098443,41798.44933,0.108896557,31.05030279,10334.77025,1.972536934,14.48568801,Miguel Cordero
18.46166199,0.219142858,57902.66759,3370.926546,998.4352279,9.200626537,Porcelanato,62.78540839,118.1549043,0.402571836,66.99275883,0.068143131,Web,0.127398954,511.7336248,6.370374056,12.91607762,90.71368388,543.0110243,0.71148071,Mayorista,Guayas,9.323429539,5.332871972,45.24738893,2.464189414,Gres,2025-09-04 0:00:00,-0.438080195,3003.604276,647.099747,96.62313413,41.44165678,14.49178822,0.8270448,1.046470094,17.07577389,43.70573218,1.945138441,-12.52092161,4.566530654,90.80727875,6689.212586,0.662266513,58.66926961,9740.604396,4.277795319,46.91729505,Marco Ochoa
58.97627803,0.001892226,-10538.83748,14202.84371,4831.610772,3.803509666,Azulejo,-25.95172814,196.1072032,0.725817071,56.6775746,-0.012479772,Instagram,0.067362792,803.464492,5.557227337,9.219692116,92.85417356,136.1496119,4.499979021,Constructor,Quito,19.70558792,4.206567118,45.67689376,4.443377745,Porcelanato,2024-10-02 0:00:00,0.366168301,4278.28796,1751.494962,89.24170053,80.67565703,19.47909129,-2.033610495,1.033750359,50.31619631,44.56544928,7.206597951,5.523481734,-2.728438079,136.8948092,13548.72048,0.763880002,53.43393081,8386.770312,3.160502245,20.31894775,Eduardo Torres
42.01452665,0.194289222,94149.95882,11090.90441,601.9722753,7.077288014,Porcelanato,101.9945884,110.9820002,0.593528965,51.65688526,0.044126672,Facebook,0.186622353,578.1402057,4.545923871,17.47771317,97.32004391,134.0939092,-2.082598748,Constructor,Loja,10.32824946,2.677571682,-10.42816821,5.601039092,Porcelanato,2024-05-26 0:00:00,-0.115368564,2911.713183,-608.5921494,68.19136605,56.30710908,29.47056394,-2.621513857,1.065379239,22.85221775,33.81215899,-0.944007399,-7.985063684,-4.155297099,103.8052439,27904.51794,0.565896905,80.54969263,7138.185029,3.565019208,23.23270568,Luis Crespo
19.79933137,0.216603233,165587.184,8629.867197,528.160955,5.118731558,Azulejo,341.6453265,225.5872584,0.596837308,94.62402399,0.022520937,Web,0.076042421,143.3589873,10.59910774,9.268899173,85.60478282,341.2497904,4.11485473,Mayorista,Cuenca,5.488360527,3.54218679,12.15863068,6.189430204,Gres,2023-05-03 0:00:00,-0.800753565,2473.765129,644.0678271,57.77578154,38.12523436,23.53132951,-2.547825683,1.08480553,47.43950878,43.89568602,8.884907674,19.99144436,4.057556507,71.95415001,35027.5582,0.375242792,51.38543852,1851.637476,1.423324383,64.01345043,Marco Calle
26.68266398,0.041831898,116200.771,17623.25586,2783.959685,4.771843256,Cer�mica,256.1465112,63.13324512,0.281182285,90.21241397,0.006955248,Web,0.303315888,496.1453627,3.147599045,12.27172551,83.16196917,259.5636934,6.162623381,Constructor,Loja,3.069901693,0.937363644,45.98090454,8.34915718,Gres,2024-09-06 0:00:00,-1.418114075,1799.062274,1276.464827,34.58127289,61.28176389,20.3147608,0.776780435,1.06724027,6.694403728,38.91039956,11.19051323,17.44139564,0.102382739,62.327028,51417.18172,0.724399612,-29.24479534,4737.752919,3.325317451,24.38055765,Sof�a Guzm�n
34.71282034,0.244420243,131190.9596,16359.80636,3726.589138,7.896204874,Azulejo,321.4947065,149.9769769,0.569351846,81.95236169,0.013988731,Web,0.010277623,139.3159098,1.440159489,9.579237759,81.93181469,216.8887923,5.665511717,Constructor,Guayas,19.07233012,2.6787128,30.58456465,3.691461156,Porcelanato,2024-03-27 0:00:00,-0.534531521,4036.519897,984.9472139,76.64844922,22.44691747,18.48340165,-2.295231524,1.039575643,27.07718573,50.44548994,14.89151467,7.861980644,0.63457482,86.10376841,6247.493628,0.985432421,20.01093887,10927.39657,1.675012588,27.51362607,Paola Calle
11.1113859,0.212311695,152852.4592,3403.581472,2074.967086,10.44758453,Cer�mica,240.0932117,119.0438493,0.795569391,47.01676722,0.10259384,Sala de Ventas,0.069835641,564.6735659,6.431326787,7.922627967,98.59003039,203.8176783,6.906419359,Constructor,Cuenca,15.35412113,3.137028924,21.31909635,6.198180442,Porcelanato,2025-04-20 0:00:00,-0.701920221,4965.436982,621.7657163,45.10884158,92.34444365,19.79592846,6.324032523,1.063805515,53.59852618,33.49017313,5.279992899,-3.038390744,4.176352729,97.40009965,24285.57395,0.858586919,81.94915385,19912.32845,1.048695692,6.923689308,Sof�a Cordero
6.608054294,0.17208566,-26684.84413,4336.021328,1773.704577,7.492127562,Porcelanato,38.51391676,115.0147652,0.28615209,78.2651683,0.018506229,Referido,0.074002702,195.7753453,6.022385435,6.732243247,92.0854244,256.3199563,0.826255675,Hogar,Azuay,10.92534781,3.245531738,15.39537571,6.070091834,Gres,2025-01-16 0:00:00,0.680785836,-31.9241567,243.9069779,71.3445803,23.15397176,16.13146338,6.845785836,1.07488192,51.74041272,-3.823338393,13.33307701,-7.685650903,-3.719598538,84.15692907,16782.15197,0.870846371,45.95654054,13753.05201,2.189965058,48.0078454,Ana Vintimilla
23.54489603,0.197506808,99130.52184,783.3117483,1662.104474,4.463438124,Azulejo,285.1219113,132.6708338,0.429175402,85.2272831,0.082257082,Facebook,0.121591812,462.5676144,4.416659009,8.51106405,79.71796693,14.21651152,3.202051177,Mayorista,Quito,7.403239658,3.931414974,30.07813172,8.835696593,Cer�mica,2023-05-31 0:00:00,-0.841737648,5182.38775,98.85471509,60.99070723,30.61364012,7.091988972,-2.133519719,1.007429037,29.8434877,44.04378473,11.23633025,3.036484746,4.06533926,103.3913479,316.1053341,0.48434631,61.25825216,10034.21935,4.127473075,38.29452878,Ana Guzm�n
45.62233447,0.127365001,212484.3413,12830.71975,1686.470017,4.426079555,Porcelanato,315.9253686,169.341202,0.058690277,82.99338619,0.035064986,Sala de Ventas,0.081350371,842.986259,3.526549892,14.28872126,85.83016323,13.52889935,9.120424735,Mayorista,Guayas,12.94401937,0.259534327,14.26670506,1.173290204,Gres,2025-02-11 0:00:00,-0.392295324,2138.055707,888.6688668,57.91543729,99.96033898,25.70698064,-0.820500061,1.069793351,19.17668065,21.69400513,11.22628561,3.504059408,1.288153989,68.16120642,31814.217,0.31850781,37.5872129,20158.97511,3.917355043,63.38339569,Miguel Vintimilla
24.89125789,0.061896565,29784.01247,11816.97065,4017.54734,8.222254948,Porcelanato,166.4659496,95.28662984,0.806730018,90.80710465,0.05151532,Instagram,0.180514822,654.8434791,0.191370098,8.05061176,89.02473398,375.219731,5.673728471,Constructor,Loja,4.387074854,3.603283044,27.74994817,3.310751646,Gres,2025-06-21 0:00:00,0.202852552,1065.480494,64.15874715,21.51602205,55.36478487,15.70731598,4.562674468,1.059700237,57.1588892,50.17893717,6.181162594,7.652475006,-0.187944879,71.91041436,27019.37909,0.710627415,21.45412056,2464.371619,4.153770764,27.47467269,Marco P�rez
25.74667673,0.183941519,145639.5455,3192.883498,599.4568875,10.73041063,Cer�mica,85.38820801,115.5830883,0.386429867,89.34909992,0.068552522,Referido,0.062281778,248.4081131,5.199700621,13.56603858,87.1829725,566.0936642,4.002708432,Mayorista,Azuay,6.116985956,1.924102269,25.57180728,6.473199409,Gres,2025-06-25 0:00:00,-0.197189578,700.1303747,906.5979557,43.04441888,114.0779757,11.75457264,0.943492147,1.011098361,28.50662577,69.46777371,-0.631668557,0.37882177,-7.08062844,110.2216154,19651.71769,0.492251697,66.20956677,13781.03545,3.436449024,32.98801772,Mar�a Morocho
33.98577023,-0.016231565,151729.6579,8757.132148,5469.021297,4.731825094,Azulejo,236.9499739,190.6048554,1.021951964,72.59798723,0.010291937,Facebook,0.074531387,358.2422422,6.274226917,18.67446202,80.29564961,345.4224475,5.173384338,Hogar,Guayas,11.00941206,0.981986863,15.55804074,5.662538589,Cer�mica,2024-04-09 0:00:00,-0.546610109,1744.810117,-249.1068311,12.11166872,7.658802389,5.348515751,1.13193512,1.035668596,26.01658457,45.28236567,4.43322781,15.04987274,-6.52899986,93.26419651,22445.43931,0.999670665,56.30698031,14154.72128,2.643380724,40.64081862,Andr�s Montalv�n
42.8534469,0.185641749,158928.9553,12766.79416,3286.264157,5.19600832,Azulejo,214.4091327,133.1597785,0.138692163,83.99474825,0.069170362,Sala de Ventas,0.113268561,40.66335375,2.873615283,21.18307121,85.81467939,245.3365041,4.730992529,Hogar,Guayas,15.04108155,1.351599608,39.91868827,9.96435856,Porcelanato,2025-09-14 0:00:00,0.309603023,1543.144948,1033.30354,-1.796429139,91.56055313,21.97564922,4.20884907,1.026299176,41.74258627,47.31217128,2.510051129,7.508379031,-0.25508706,103.244115,47808.05782,0.504822789,55.18212085,15142.54315,2.242856041,64.20789276,Jos� �lvarez
34.09230609,0.059233361,106072.4555,7955.149811,2160.300864,6.17693019,Cer�mica,23.73436439,48.41776731,0.138432339,84.13185319,0.061901361,Web,0.253913541,465.8903077,0.785844636,18.13480849,92.46208113,514.0958973,6.355146455,Constructor,Cuenca,12.53655628,1.213387391,30.88354667,8.54079042,Porcelanato,2023-08-07 0:00:00,-1.393952603,2679.043829,1244.582786,16.8800343,30.23074426,14.75749669,-2.852808784,1.029696224,50.8706328,61.03577899,13.9151395,21.58867674,4.011818832,60.58724837,16425.37639,0.765722539,62.40127197,8000.454888,3.989748401,47.49420722,Eduardo Calle
40.90853731,0.235916645,75610.70711,11381.10698,3305.252249,5.193244841,Cer�mica,38.62036844,143.9936654,-0.118262717,72.19937464,0.032015031,Web,0.194005004,360.0008364,13.96367527,5.795252382,92.50491529,357.5224235,2.315879227,Mayorista,Azuay,12.80201908,2.460468232,32.99699822,2.362327769,Gres,2024-11-05 0:00:00,-1.476444737,584.8039771,906.6006904,21.75604075,48.46628179,16.78935632,-3.625818674,1.109252897,20.54453039,12.95935699,0.692576225,17.83417914,-0.525316775,110.123616,36563.41513,0.895067651,26.72585553,18426.96973,2.610406775,45.56200778,Marco Mora
19.95340428,0.198236543,87786.88604,12930.95408,3313.080318,5.655491383,Azulejo,113.9363404,82.73832335,0.752641862,65.53756304,0.048993449,Web,0.09173306,136.9410752,9.056502475,11.3529243,85.71296839,216.0634861,6.910699545,Hogar,Guayas,14.22680724,1.671946913,34.20362187,5.315193966,Cer�mica,2024-06-29 0:00:00,-0.689087525,224.5508648,1089.003405,46.65300008,26.88687395,27.20381866,4.012729243,1.046611268,39.28926261,54.84650651,6.005856441,13.86659616,2.76551189,93.66133553,33292.92703,1.034732396,-21.88341474,18636.34832,2.553840336,21.90418274,Paola Salinas
50.18365129,0.257690711,186554.5351,12945.76354,3515.818867,7.249938023,Porcelanato,211.598131,173.4488692,0.605576103,55.87839755,0.056039889,Sala de Ventas,0.220191926,123.0086676,7.637391382,15.0657262,91.27180491,478.3515119,-0.145019635,Hogar,Quito,15.12172063,1.501423222,27.59562852,7.194118883,Cer�mica,2023-01-18 0:00:00,-0.04587679,1393.928223,1617.200923,9.781211217,28.0494856,8.597838762,1.165237281,1.051483414,9.180772166,42.78092184,8.80156748,-7.880720086,1.797012612,110.1123874,43281.3336,0.595619639,39.38899765,5958.484528,3.421713973,40.65947629,Jos� Calle
46.68479877,0.159014093,32697.84028,4701.949325,4759.294145,4.075701854,Azulejo,242.0106602,73.33853409,0.762212268,86.40211669,0.073285362,Sala de Ventas,0.254717354,168.9158137,8.978192279,3.957932855,91.24379113,145.3655054,1.364200187,Hogar,Guayas,5.744508957,1.381723642,34.6731098,8.342526749,Cer�mica,2023-07-09 0:00:00,0.719955779,2426.968708,301.1703458,22.05189572,77.75762646,17.96948691,-4.574123231,1.034296038,37.62264547,29.48329854,8.899150559,-1.3755062,3.817006174,68.34842844,14518.05347,0.478373616,53.72152395,16793.71624,3.71682772,41.86316885,Ana Guzm�n
18.34889185,0.28214795,29987.54593,15619.13023,4424.188143,8.675610879,Porcelanato,373.3300252,63.37364298,0.908717436,72.54579985,0.023480111,Sala de Ventas,0.260049212,96.29188946,9.820096525,15.73174354,85.72815567,345.7462507,1.993040279,Mayorista,Quito,12.63978441,2.974843309,27.61149951,5.187903212,Porcelanato,2025-01-21 0:00:00,-0.035085925,1324.964242,195.8030927,83.28481415,59.48217591,11.7149521,7.449565025,1.012973569,8.776833225,46.77965988,10.44077794,-0.898645194,1.375197872,86.80916348,14574.51907,0.312265978,76.05474801,631.0869712,2.714587684,52.16058434,Ana Crespo
2.913427653,0.175959226,172453.7732,6899.885432,6222.52021,3.390675023,Cer�mica,221.2064009,71.11924215,0.305925459,65.6529249,0.050882445,Web,0.198055207,543.119411,4.857418995,11.79215744,87.4862967,72.37704798,1.038890381,Hogar,Azuay,-1.680938562,4.280492019,65.59092671,6.33909565,Cer�mica,2023-05-29 0:00:00,-0.004226827,2062.728319,1276.634679,85.78362971,64.00123913,23.36123544,2.355625649,1.06244213,24.00497671,25.24343068,11.28140074,15.57803379,-2.92120648,101.0762869,24093.02413,0.247754594,45.59848822,6915.613747,2.739048533,48.17604997,Sof�a Montalv�n
27.2876056,0.174561184,79447.21283,8804.56572,319.7031698,9.059685609,Porcelanato,335.6284482,99.06460206,0.512566851,52.72176318,0.103711298,Facebook,0.117249954,218.2022199,7.768144826,3.419478706,90.28370019,204.905428,-0.038880798,Constructor,Azuay,-0.710124646,1.947416485,38.58516119,2.394142714,Porcelanato,2024-11-27 0:00:00,-0.50536608,1192.590266,1179.498001,16.37262164,-16.15730836,14.42921866,0.005036811,1.062215036,52.77047298,55.62763533,1.313092179,-10.17045496,-0.498844774,104.263719,39327.83032,0.80098537,45.1186483,6894.913784,2.826708001,31.32932066,Marco Salinas
5.454126581,0.095101601,120711.1933,7433.302707,2558.880557,7.942683044,Azulejo,238.2795113,160.7012358,0.766721754,88.16317811,0.080709415,Facebook,0.250028844,333.1115963,14.09299949,9.752608986,87.05851932,333.0436412,9.193085553,Hogar,Loja,11.99642254,1.688248691,29.74711206,-1.429040724,Gres,2023-09-23 0:00:00,-0.322851321,2631.678072,873.3644196,74.03148856,52.21353296,14.50578893,0.069132304,1.076640899,66.45009122,20.62928458,16.20087505,-4.280833802,-0.560033006,99.99948335,33033.54316,0.026170848,0.510320385,9382.87178,2.811746704,20.41223633,Diego Chac�n
18.66768915,0.298101366,238042.5127,5493.65808,1529.974867,6.073744731,Porcelanato,342.3821337,106.2278156,0.271462884,64.99308728,0.076438357,Sala de Ventas,0.013332615,281.9130184,8.207069411,10.35330853,87.8223101,438.5603419,3.126128909,Mayorista,Guayas,12.14451092,2.03023333,34.8412926,8.127085373,Porcelanato,2025-02-10 0:00:00,0.091380721,2846.386565,1582.65947,24.94255315,84.68415491,26.82667514,0.869237634,0.978574358,27.37325523,47.23178277,5.146160365,-4.631295988,3.931434702,108.0963369,47561.28853,0.470147572,51.40010575,3472.347984,3.422834621,35.59817294,Eduardo �lvarez
21.2233888,0.161894848,217583.774,3069.522095,2953.899702,1.347667825,Porcelanato,157.0108768,161.9874778,0.844412971,81.61878817,0.055655193,Web,0.196235992,382.5865688,5.809123552,15.42019202,85.59801225,189.2983321,-4.734679207,Mayorista,Azuay,3.060900883,3.163577581,25.70908731,0.960836179,Porcelanato,2025-01-08 0:00:00,-0.415642711,3653.321548,1077.494458,52.06254561,2.605240993,18.95479272,1.519793583,1.053353848,34.85718376,44.02765327,8.830999362,2.849598255,-1.616941998,135.2014852,31041.62637,0.31599483,13.31685714,15138.05941,2.953332972,25.63011635,Daniela Montalv�n
17.06079424,0.192826954,73841.62091,11560.53301,1882.497188,3.48913866,Porcelanato,238.6845855,3.366052277,0.463997908,77.0994837,0.007585599,Web,0.071909589,297.1662767,-2.355106562,-1.360676499,86.08788204,42.73731498,6.533648024,Constructor,Cuenca,1.439066246,2.214722754,26.14243678,6.957726222,Gres,2024-06-27 0:00:00,0.496948974,3896.548233,1678.473646,14.43491453,-1.471240724,18.93362234,-4.517934998,1.025845932,25.02044016,33.26624062,6.611095764,4.076389132,0.697171837,44.0252579,12340.67542,0.120174048,38.3779057,11650.5415,3.230337911,53.66613788,Carolina Salinas
43.57578765,0.127376424,68216.62009,3741.626436,4323.984573,5.247282416,Azulejo,561.0757617,68.38798106,0.575139786,80.16946098,0.05940855,Referido,0.039100204,235.567154,9.311003636,10.57266452,87.8433465,176.3598854,0.529361793,Mayorista,Guayas,12.40570166,4.506067708,32.43709607,5.958452573,Gres,2025-08-18 0:00:00,0.258957128,1550.960073,274.4934314,69.74700078,80.04614615,21.30624206,0.760660375,1.072330826,43.41402699,30.27614152,12.55369286,9.999680931,3.554167427,118.0168771,2627.162252,0.036752917,60.89947849,5225.550537,3.102633152,14.6257724,Sof�a �lvarez
16.63199227,0.213336482,95634.8226,1732.713959,3868.806849,8.01011359,Porcelanato,333.8566285,75.15303843,0.728009575,63.0403013,0.056854236,Instagram,0.154446111,752.3909338,4.77885782,7.504494899,91.95993829,164.6180768,1.793787993,Mayorista,Quito,10.18434687,4.567877427,12.61464603,2.355026072,Porcelanato,2025-04-09 0:00:00,-1.290560378,5619.471056,390.2140327,48.91209795,-8.422078873,17.02903583,-2.950963583,1.03450744,23.52119516,47.71529431,5.251832273,15.37585858,-1.664587201,156.5722829,28142.76808,0.518801235,62.41841602,7520.444278,1.657383392,6.762417729,Rosa Morocho
25.38067498,0.077800435,128243.9274,13775.53494,3788.027308,3.965264677,Porcelanato,178.5116624,124.649105,0.505486856,70.05620011,0.105789084,Facebook,0.163852644,207.6696036,9.478097782,2.471112786,96.66210028,379.1173181,6.354881021,Mayorista,Quito,12.77020606,3.085429277,34.14488099,6.571436006,Porcelanato,2024-11-16 0:00:00,0.085418343,3521.674438,448.5312746,30.7995854,62.23544257,16.74673141,1.029024024,1.077573857,15.67975345,36.46918976,6.267007089,-7.308016832,-0.96597398,137.6598834,35577.41872,0.423965636,21.28858985,10978.43748,5.262618561,37.42827824,Jorge Vintimilla
18.64384213,0.121235235,145965.2676,4837.852902,2315.319544,7.936981336,Porcelanato,132.4717917,109.5886527,0.712099173,77.59460523,0.126362215,Sala de Ventas,0.188191666,-1.077046096,6.636823886,3.583166306,86.6739359,496.0436007,-1.406889492,Mayorista,Guayas,0.078786663,1.249752387,21.76831875,5.437474359,Porcelanato,2025-02-25 0:00:00,0.256168342,4747.045788,933.4624871,17.3970365,42.20269049,19.34001729,-0.903756216,1.065923641,10.17122475,34.91376027,3.930059047,3.433040339,1.728157733,78.77793076,34980.23472,0.342331616,50.54968213,6438.666796,2.67962789,27.94525143,Juan Ochoa
46.5858646,0.187519033,186405.5765,-901.5631638,-822.0417454,5.028583088,Cer�mica,321.4170683,92.50207646,0.667145674,99.53562767,0.021369864,Referido,0.073618877,29.69267418,7.193778418,9.890912018,83.26636345,244.2451952,3.374123532,Mayorista,Azuay,6.582163931,3.877138192,37.90489654,3.293305823,Gres,2024-11-05 0:00:00,-0.417840412,2970.641092,1267.491833,25.86324478,96.03684175,12.38130428,2.171685926,1.01452687,33.96781125,41.00176743,9.853081892,4.44095599,-0.651916652,74.2257307,33235.36395,0.78002402,20.58878744,4533.216695,1.224658214,23.9747611,Jos� Mora
56.8848915,0.150876659,162279.8044,6902.846422,3368.024276,3.401541416,Porcelanato,246.8341387,81.92745077,1.253877912,82.91115969,0.073827342,Web,0.118750208,365.4472457,13.88329282,2.580419323,92.70071605,363.3319186,2.86075021,Mayorista,Cuenca,17.61734414,2.913424414,41.81543431,5.211988737,Porcelanato,2024-08-31 0:00:00,-0.173287109,426.5444458,1460.385335,18.07909556,66.35244033,11.85457841,1.887630321,1.09082699,35.27725664,24.3787386,7.14471151,-0.862498858,0.932268815,76.39827817,7398.818456,0.864833115,100.8199818,3846.337752,2.763636927,32.72355557,Mar�a Chac�n
23.01309149,0.173156377,97567.98842,8332.609663,-1669.473211,-2.32316133,Azulejo,260.6944857,73.73936786,0.447429877,65.44053418,0.066607193,Instagram,0.155907792,229.3844486,4.563790312,-0.592707635,82.04773063,342.6075581,6.614113179,Hogar,Azuay,6.16452651,2.006877349,13.56780972,5.296881125,Gres,2025-01-02 0:00:00,-0.571941906,736.3164001,723.9687833,56.4253134,60.47220851,20.3542004,-0.454550136,1.032061903,47.89983009,57.85813506,0.940818537,1.415127077,-1.537963019,90.88247481,27044.49401,0.502062336,54.44385623,22941.05611,3.544654862,39.30536765,Eduardo �lvarez
26.930579,0.118670946,177846.2819,5906.827213,-35.70804441,7.124517607,Azulejo,417.5984614,146.2780698,0.90172736,69.70052974,0.082984557,Sala de Ventas,0.113427224,392.4797,4.059915204,14.35196592,94.21339595,297.470273,8.021838374,Hogar,Guayas,11.10013676,2.85660075,5.612531315,4.046309501,Porcelanato,2024-11-27 0:00:00,-0.073813424,3810.229701,1208.282835,20.56090012,63.74082346,20.94442832,3.493618467,1.062117609,30.99033148,20.61154548,4.926387722,-6.521004921,-1.2352269,82.80584838,15661.04804,0.197297154,116.4835847,13090.01602,1.804014329,23.02732351,Diego Chac�n
17.36100849,0.221651002,33914.44741,15100.40987,5101.888317,7.793097425,Porcelanato,257.7526978,156.9685973,-0.018373027,81.19458523,0.041150327,Sala de Ventas,0.266940367,426.8251197,9.326304805,5.569260958,97.53442721,125.9152275,0.231276708,Hogar,Cuenca,-2.008149776,5.847949888,42.91798025,-4.001213703,Cer�mica,2025-08-07 0:00:00,-0.2267714,6413.489585,816.9751382,56.86076451,52.50703148,14.55511601,-4.062923603,1.030082798,25.31001981,30.65670818,9.931717458,-11.2047064,-0.442665169,100.6932533,19477.83089,0.793697014,89.86710799,13529.9044,2.734758779,22.31348749,Miguel Guzm�n
19.10331786,0.0595827,42474.9341,10383.65208,3249.446946,5.889914257,Cer�mica,304.4601383,152.2617227,0.513563239,73.14086242,0.053767188,Facebook,0.293174139,264.7129157,9.143206054,8.89970093,88.84394585,379.4628428,5.583873079,Mayorista,Cuenca,6.674662279,3.388301116,36.61431784,4.528843153,Gres,2024-05-02 0:00:00,-0.563160809,1958.406487,1289.367529,49.00892649,80.83665488,8.753803002,1.657414222,1.058098257,41.08065065,39.90996771,9.756537872,-17.8686344,2.122560595,114.8714084,14763.86476,0.154531484,82.47977765,4829.628742,3.334548212,38.14316939,Paola V�zquez
28.24012691,0.252859973,191729.2938,9088.400783,1423.972353,6.434005674,Porcelanato,343.924464,107.9463733,0.373753963,66.26009573,0.022606738,Referido,0.095270752,498.3192263,7.895443884,18.50629251,89.5065762,63.46522706,6.153501494,Constructor,Azuay,6.819564933,3.172522207,6.39274644,3.755192175,Porcelanato,2024-06-25 0:00:00,0.170108353,3872.891205,1251.889772,18.75159468,33.85459384,23.5332528,2.752108297,1.035336878,44.17271034,21.28538035,13.5260837,9.134978931,-2.155587997,77.63690833,27802.8931,1.041878754,69.05463074,6605.431285,2.071120147,40.70575179,Diego V�zquez
21.65615858,0.113605426,30567.57773,4424.370541,2179.857337,10.20505294,Cer�mica,221.0722647,108.9809086,0.251872722,77.67790359,0.091622158,Sala de Ventas,0.0785934,648.6724734,6.362524887,6.019954292,101.3078745,71.16973526,6.521461581,Constructor,Azuay,2.091970587,1.052952398,38.19671967,5.36492906,Gres,2024-10-19 0:00:00,0.273141351,2584.687869,631.3579164,53.07570567,7.389633015,20.0377616,4.258016287,1.031228242,30.34210794,40.63365604,4.97425832,11.02619976,-1.339045606,114.3451591,30537.32028,0.872175842,40.11624618,4723.286495,4.988634804,13.97677714,Miguel Mora
